seq,wall_ts,mono_ts,can_id,is_extended,is_remote,is_error,is_local,direction,dlc,data_hex,interface
288,1786725760.1363807,617431.551487437,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
289,1786725760.18515,617431.600263312,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
290,1786725760.2355182,617431.650631979,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
291,1786725760.285493,617431.700605854,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
292,1786725760.335436,617431.750548896,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
293,1786725760.3900669,617431.805179562,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
294,1786725760.391114,617431.806221187,1023,0,0,0,0,BUS_RX,8,630F960000000001,can1
295,1786725760.4353068,617431.850421146,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
296,1786725760.485085,617431.900198979,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
297,1786725760.6350677,617432.050181021,1023,0,0,0,0,BUS_RX,8,630F960000000001,can1
298,1786725760.6624558,617432.077568438,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
299,1786725760.6633995,617432.078504979,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
300,1786725760.8876941,617432.302805813,1023,0,0,0,0,BUS_RX,8,630F960000000001,can1
301,1786725760.9353302,617432.350442313,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
302,1786725760.9853055,617432.400418271,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
303,1786725761.0354338,617432.450546271,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
304,1786725761.0851755,617432.500288313,854,0,0,0,0,BUS_RX,8,64151300F0000000,can1
305,1786725761.135623,617432.550735396,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
306,1786725761.136619,617432.551725563,1023,0,0,0,0,BUS_RX,8,630F960000000001,can1
307,1786725761.1969216,617432.612033021,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
308,1786725761.235153,617432.650266313,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
309,1786725761.2857525,617432.700901355,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
310,1786725761.3351312,617432.750244646,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
311,1786725761.3854578,617432.800570396,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
312,1786725761.3865554,617432.801663646,1023,0,0,0,0,BUS_RX,8,630F960000000001,can1
313,1786725761.4351437,617432.850259938,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
314,1786725761.4850364,617432.900148771,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
315,1786725761.6347704,617433.049883063,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
316,1786725761.6648188,617433.079934063,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
317,1786725761.6662035,617433.081309313,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
318,1786725761.8848205,617433.29993298,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
319,1786725761.9350345,617433.350147563,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
320,1786725761.9896522,617433.404765522,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
321,1786725762.0352428,617433.450356188,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
322,1786725762.0847576,617433.499870147,854,0,0,0,0,BUS_RX,8,65151000F0000000,can1
323,1786725762.1348383,617433.549949897,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
324,1786725762.135911,617433.551017147,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
325,1786725762.1847975,617433.599909688,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
326,1786725762.2347825,617433.64989423,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
327,1786725762.2847795,617433.699891272,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
328,1786725762.334772,617433.749884188,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
329,1786725762.3853273,617433.800440563,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
330,1786725762.3864584,617433.801564772,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
331,1786725762.4347446,617433.849856355,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
332,1786725762.4847703,617433.899882022,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
333,1786725762.6347878,617434.049900314,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
334,1786725762.6697621,617434.084874522,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
335,1786725762.6709328,617434.086041355,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
336,1786725762.884844,617434.299956689,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
337,1786725762.9347687,617434.349880272,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
338,1786725762.9847553,617434.399867022,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
339,1786725763.0347345,617434.449846147,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
340,1786725763.0852842,617434.50039723,854,0,0,0,0,BUS_RX,8,65151000F0000000,can1
341,1786725763.1347873,617434.549900314,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
342,1786725763.1359699,617434.551077939,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
343,1786725763.1875136,617434.602626605,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
344,1786725763.2350774,617434.650190606,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
345,1786725763.2847216,617434.699833647,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
346,1786725763.3351896,617434.750307231,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
347,1786725763.3852348,617434.800348147,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
348,1786725763.3865497,617434.801655564,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
349,1786725763.434778,617434.849889356,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
350,1786725763.4847076,617434.899816356,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
351,1786725763.6359947,617435.051107981,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
352,1786725763.6675978,617435.082711189,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
353,1786725763.6687555,617435.083863731,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
354,1786725763.8848782,617435.299989731,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
355,1786725763.9350212,617435.350133731,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
356,1786725763.9853706,617435.400483273,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
357,1786725764.0347593,617435.449871148,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
358,1786725764.0848396,617435.499951606,854,0,0,0,0,BUS_RX,8,64151300F0000000,can1
359,1786725764.1346893,617435.549801314,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
360,1786725764.1358113,617435.550916856,1023,0,0,0,0,BUS_RX,8,630F9C0000000001,can1
361,1786725764.1846898,617435.599801856,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
362,1786725764.2350285,617435.650140898,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
363,1786725764.2847362,617435.699847939,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
364,1786725764.3352642,617435.750378523,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
365,1786725764.3871186,617435.802231273,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
366,1786725764.388187,617435.803293814,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
367,1786725764.434664,617435.849776898,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
368,1786725764.4848013,617435.899915106,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
369,1786725764.6348562,617436.04996844,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
370,1786725764.6624904,617436.07760244,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
371,1786725764.6634967,617436.078607065,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
372,1786725764.8853061,617436.300418981,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
373,1786725764.9378629,617436.352975606,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
374,1786725764.9848108,617436.399922773,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
375,1786725765.0347037,617436.449816565,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
376,1786725765.0865643,617436.501678148,854,0,0,0,0,BUS_RX,8,64150E00F0000000,can1
377,1786725765.1347094,617436.549821481,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
378,1786725765.1361656,617436.551273773,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
379,1786725765.1851466,617436.600259106,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
380,1786725765.2346923,617436.649803398,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
381,1786725765.2847037,617436.699815773,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
382,1786725765.3383796,617436.753491565,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
383,1786725765.3848422,617436.799954398,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
384,1786725765.3861613,617436.801269607,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
385,1786725765.438699,617436.853810273,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
386,1786725765.4847853,617436.89989794,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
387,1786725765.6348968,617437.05010819,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
388,1786725765.6627262,617437.077838523,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
389,1786725765.664638,617437.07974819,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
390,1786725765.885779,617437.300891232,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
391,1786725765.9387653,617437.353877773,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
392,1786725765.9846687,617437.399781648,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
393,1786725766.03476,617437.449873149,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
394,1786725766.086656,617437.501769107,854,0,0,0,0,BUS_RX,8,64150C00F0000000,can1
395,1786725766.13476,617437.549872149,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
396,1786725766.1360416,617437.551148607,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
397,1786725766.1847277,617437.599840857,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
398,1786725766.2374406,617437.652552607,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
399,1786725766.2851126,617437.700238857,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
400,1786725766.33487,617437.749983482,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
401,1786725766.3848472,617437.799969357,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
402,1786725766.3868196,617437.801929315,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
403,1786725766.4349954,617437.850110274,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
404,1786725766.4846807,617437.899797607,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
405,1786725766.6346147,617438.04972894,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
406,1786725766.6621537,617438.077265774,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
407,1786725766.6630933,617438.078199315,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
408,1786725766.8848188,617438.299930441,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
409,1786725766.934664,617438.349776441,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
410,1786725766.9846456,617438.399758857,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
411,1786725767.0346901,617438.449803691,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
412,1786725767.0851161,617438.500229149,854,0,0,0,0,BUS_RX,8,64151100F0000000,can1
413,1786725767.1351366,617438.550269274,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
414,1786725767.1363673,617438.551475232,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
415,1786725767.1846783,617438.599790524,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
416,1786725767.2346776,617438.649791066,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
417,1786725767.2848701,617438.699982774,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
418,1786725767.334598,617438.749712191,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
419,1786725767.3845613,617438.799674524,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
420,1786725767.3860748,617438.801182816,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
421,1786725767.434564,617438.849675899,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
422,1786725767.484562,617438.899674108,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
423,1786725767.6350436,617439.050157191,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
424,1786725767.6626422,617439.077755316,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
425,1786725767.6637137,617439.078822524,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
426,1786725767.8847408,617439.299852816,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
427,1786725767.934615,617439.349729774,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
428,1786725767.9856617,617439.400780816,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
429,1786725768.0345516,617439.449664858,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
430,1786725768.08475,617439.499862149,854,0,0,0,0,BUS_RX,8,64151000F0000000,can1
431,1786725768.1353781,617439.550490066,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
432,1786725768.1364746,617439.551582108,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
433,1786725768.1846795,617439.599792191,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
434,1786725768.235085,617439.650196025,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
435,1786725768.2871063,617439.702219691,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
436,1786725768.33452,617439.749631775,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
437,1786725768.3955684,617439.810680358,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
438,1786725768.3966112,617439.811719025,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
439,1786725768.4344826,617439.84959115,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
440,1786725768.485934,617439.901045316,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
441,1786725768.637378,617440.052548941,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
442,1786725768.6625514,617440.077665941,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
443,1786725768.6638696,617440.07897815,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
444,1786725768.8847044,617440.299816983,1023,0,0,0,0,BUS_RX,8,630F960000000001,can1
445,1786725768.934589,617440.349701358,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
446,1786725768.9845016,617440.399614233,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
447,1786725769.034538,617440.449650067,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
448,1786725769.096337,617440.511449442,854,0,0,0,0,BUS_RX,8,64151100F0000000,can1
449,1786725769.1350312,617440.550145108,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
450,1786725769.1360824,617440.551189192,1023,0,0,0,0,BUS_RX,8,630F960000000001,can1
451,1786725769.185361,617440.6004739,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
452,1786725769.2350855,617440.650198358,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
453,1786725769.2846224,617440.699734567,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
454,1786725769.3358736,617440.75098515,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
455,1786725769.3875093,617440.802620775,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
456,1786725769.3884625,617440.803568358,1023,0,0,0,0,BUS_RX,8,630F960000000001,can1
457,1786725769.4347496,617440.849861317,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
458,1786725769.4845219,617440.899633733,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
459,1786725769.634461,617441.049572609,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
460,1786725769.6599674,617441.075080234,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
461,1786725769.6610065,617441.076112275,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
462,1786725769.8844283,617441.299540025,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
463,1786725769.9345896,617441.349702234,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
464,1786725769.9844089,617441.399521067,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
465,1786725770.034491,617441.449603567,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
466,1786725770.0845082,617441.499621109,854,0,0,0,0,BUS_RX,8,65151300F0000000,can1
467,1786725770.1344492,617441.549561317,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
468,1786725770.1355321,617441.550637359,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
469,1786725770.1844246,617441.599535984,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
470,1786725770.23439,617441.649501692,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
471,1786725770.284399,617441.699511276,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
472,1786725770.3344035,617441.749515526,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
473,1786725770.384778,617441.799891817,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
474,1786725770.3860905,617441.801198359,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
475,1786725770.4343615,617441.849473526,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
476,1786725770.4844015,617441.899513109,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
477,1786725770.6345167,617442.049629526,1023,0,0,0,0,BUS_RX,8,630F960000000001,can1
478,1786725770.6623666,617442.077479026,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
479,1786725770.66336,617442.078466984,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
480,1786725770.8847508,617442.299863526,1023,0,0,0,0,BUS_RX,8,630F960000000001,can1
481,1786725770.935693,617442.350805359,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
482,1786725770.9852512,617442.400367443,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
483,1786725771.0352895,617442.450402526,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
484,1786725771.084801,617442.499913984,854,0,0,0,0,BUS_RX,8,65151200F0000000,can1
485,1786725771.1404812,617442.555592776,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
486,1786725771.1414342,617442.556540401,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
487,1786725771.1857574,617442.600870109,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
488,1786725771.2346885,617442.649802193,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
489,1786725771.2886667,617442.703779484,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
490,1786725771.3356786,617442.750791443,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
491,1786725771.3880372,617442.803149568,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
492,1786725771.3892062,617442.804314109,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
493,1786725771.434412,617442.849524193,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
494,1786725771.4844484,617442.899562026,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
495,1786725771.635277,617443.050389651,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
496,1786725771.6626732,617443.077784818,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
497,1786725771.6639147,617443.079022235,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
498,1786725771.8870218,617443.302133443,1023,0,0,0,0,BUS_RX,8,630F960000000001,can1
499,1786725771.9344482,617443.349559526,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
500,1786725771.985118,617443.400232485,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
501,1786725772.0344055,617443.449517776,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
502,1786725772.0843585,617443.499470776,854,0,0,0,0,BUS_RX,8,65151100F0000000,can1
503,1786725772.1344795,617443.549591901,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
504,1786725772.135675,617443.550783318,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
505,1786725772.1845915,617443.599703985,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
506,1786725772.2345552,617443.649668276,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
507,1786725772.284579,617443.699691568,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
508,1786725772.334436,617443.74954886,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
509,1786725772.3843584,617443.79946986,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
510,1786725772.3856032,617443.800710485,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
511,1786725772.4344456,617443.849558735,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
512,1786725772.4844599,617443.899574152,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
513,1786725772.634475,617444.049586818,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
514,1786725772.6618538,617444.076965277,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
515,1786725772.662817,617444.077923443,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
516,1786725772.8846698,617444.299784068,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
517,1786725772.9344363,617444.349547777,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
518,1786725772.985693,617444.400804152,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
519,1786725773.0345614,617444.449674319,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
520,1786725773.0858877,617444.501002319,854,0,0,0,0,BUS_RX,8,65151100F0000000,can1
521,1786725773.1346161,617444.54974811,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
522,1786725773.1361208,617444.55122786,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
523,1786725773.1848133,617444.599925569,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
524,1786725773.2343807,617444.649500235,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
525,1786725773.2842314,617444.699342902,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
526,1786725773.3366756,617444.751788444,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
527,1786725773.3843303,617444.799443277,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
528,1786725773.3857756,617444.800885069,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
529,1786725773.4346175,617444.84973111,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
530,1786725773.484649,617444.899760485,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
531,1786725773.6354125,617445.050525402,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
532,1786725773.6618414,617445.076955319,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
533,1786725773.6628485,617445.077954194,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
534,1786725773.8846517,617445.299764319,1023,0,0,0,0,BUS_RX,8,630F970000000001,can1
535,1786725773.9344702,617445.349581694,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
536,1786725773.9843202,617445.399434777,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
537,1786725774.035931,617445.451042652,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
538,1786725774.08487,617445.499983694,854,0,0,0,0,BUS_RX,8,64151200F0000000,can1
539,1786725774.1345046,617445.549617652,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
540,1786725774.135988,617445.551095486,1023,0,0,0,0,BUS_RX,8,630F980000000001,can1
541,1786725774.1843853,617445.599498444,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
542,1786725774.2363803,617445.651492652,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
543,1786725774.2845156,617445.699631611,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
